cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;año_De_registro;produccion_por tipo;cantidad_de_producciones;produce_la_materia_prima
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2013;CONSERVAS;1;1
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2013;DULCES;3;3
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2013;JALEAS;2;2
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2013;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2013;QUESOS;4;4
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2014;DULCES;2;1
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;2014;QUESOS;8;4
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2009;CONSERVAS;1;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2009;DULCES;2;2
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2009;LACTEOS;1;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2009;QUESOS;2;2
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2010;CONSERVAS;1;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2010;DULCES;5;5
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2010;JALEAS;2;2
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2010;QUESOS;3;3
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2011;LEÑA;1;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2011;QUESOS;2;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2012;CONFITURAS;1;0
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2012;DULCES;2;2
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2012;PANIFICADOS;2;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2012;QUESOS;2;1
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2014;CONFITURAS;2;0
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;2014;PANIFICADOS;4;0
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;CHACINADOS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;DULCES;9;9
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;FRUTAS - DESHIDRATADO;7;7
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;JALEAS;7;7
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;QUESOS;3;3
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2010;VERDURAS - DESHIDRATADO;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;ABONO ORGÁNICO;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;ARROPES;8;8
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;CHACINADOS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;CONSERVAS;2;2
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;DULCES;18;18
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;EMBUTIDOS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;FRUTAS - DESHIDRATADO;12;12
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;JALEAS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2011;QUESOS;11;11
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;ARROPES;2;2
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;DULCES;9;8
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;FRUTAS - DESHIDRATADO;6;6
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;PANIFICADOS;1;0
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2012;QUESOS;2;2
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2013;CHACINADOS;2;0
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2013;EMBUTIDOS;2;0
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2013;QUESOS;33;13
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2014;DULCES;1;1
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2014;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2013;DULCES;2;0
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2013;QUESOS;2;0
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2010;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2010;QUESOS;5;5
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;2011;QUESOS;2;2
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2013;DULCES;2;0
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2013;PANIFICADOS;2;0
32;Argentina;CUYO;46;LA RIOJA;98;VINCHINA;2013;QUESOS;2;1
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2009;DULCES;3;3
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2009;QUESOS;5;5
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2010;ABONO ORGÁNICO;1;1
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2010;CONSERVAS;1;0
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2010;DULCES;6;5
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2010;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2010;QUESOS;12;12
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2011;DULCES;2;2
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2011;QUESOS;4;4
32;Argentina;CUYO;46;LA RIOJA;112;ROSARIO VERA PEÑALOZA;2014;QUESOS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;ARROPES;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;BEBIDAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;CHACINADOS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;CONSERVAS;3;3
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;DULCES;11;9
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;EMBUTIDOS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2010;JALEAS;4;2
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2011;DULCES;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;ABONO ORGÁNICO;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;ACEITUNAS - FRACCIONAMIENTO;2;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;BEBIDAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;DULCES;18;13
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;JALEAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;PANIFICADOS;2;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2012;QUESOS;4;4
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;BEBIDAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;CONSERVAS;9;2
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;DULCES;11;4
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2013;PANIFICADOS;3;0
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2015;CONFITURAS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2015;DULCES;2;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2015;ENCURTIDOS;1;1
32;Argentina;CUYO;46;LA RIOJA;119;SAN BLAS DE LOS SAUCES;2015;PANIFICADOS;2;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2012;DULCES;1;1
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2012;MERMELADAS;1;1
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2015;ACEITES;1;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2015;ACEITUNAS - FRACCIONAMIENTO;1;0
32;Argentina;CUYO;46;LA RIOJA;126;SANAGASTA;2015;VINIFICACIÓN;1;0
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2012;VINIFICACIÓN;2;2
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2013;VINIFICACIÓN;2;1
32;Argentina;CUYO;50;MENDOZA;7;CAPITAL;2014;CONSERVAS;2;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;ACEITUNAS - FRACCIONAMIENTO;1;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;CHACINADOS;6;6
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;CONSERVAS;20;11
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;DULCES;15;12
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;EMBUTIDOS;6;4
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;ENCURTIDOS;2;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;MERMELADAS;5;3
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2009;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;ACEITES;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;BEBIDAS;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;CHACINADOS;15;15
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;CONFITURAS;2;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;CONSERVAS;82;63
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;DULCES;43;25
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;EMBUTIDOS;6;5
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;ENCURTIDOS;6;4
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;FRUTAS - DESHIDRATADO;2;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;JALEAS;1;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;LECHE;3;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;MERMELADAS;15;13
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2010;QUESOS;3;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;CHACINADOS;2;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;CONSERVAS;32;26
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;DULCES;20;16
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;ENCURTIDOS;2;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;FRUTAS - DESHIDRATADO;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;JALEAS;1;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;LECHE;1;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;MERMELADAS;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;PULPAS;3;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;QUESOS;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2011;VINIFICACIÓN;2;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;BEBIDAS;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;CONSERVAS;25;19
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;DULCES;14;11
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;PANIFICADOS;1;0
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;PULPAS;1;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2012;VINIFICACIÓN;2;2
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2013;ACEITUNAS - FRACCIONAMIENTO;2;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2013;BEBIDAS;2;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2013;CHACINADOS;2;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;2013;CONSERVAS;10;5
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2011;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2011;DULCES;1;0
32;Argentina;CUYO;50;MENDOZA;21;GODOY CRUZ;2012;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;CONSERVAS;7;2
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;DULCES;4;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;EMBUTIDOS;1;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;PANIFICADOS;1;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2009;QUESOS;1;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;CONSERVAS;19;9
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;DULCES;9;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;HORTALIZAS - FRACCIONAMIENTO;1;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;MERMELADAS;2;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2010;PANIFICADOS;2;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2011;BEBIDAS;1;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2011;CONSERVAS;3;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2012;CONSERVAS;7;3
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2012;DULCES;1;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2012;MERMELADAS;1;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2013;VINIFICACIÓN;2;1
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2014;BEBIDAS;2;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2014;CONSERVAS;6;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2014;DULCES;4;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2014;VINIFICACIÓN;4;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2015;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;28;GUAYMALLEN;2015;VINIFICACIÓN;1;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2010;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2010;DULCES;1;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2011;VINIFICACIÓN;1;1
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2012;CONSERVAS;4;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2012;VINIFICACIÓN;1;0
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2013;CONSERVAS;2;1
32;Argentina;CUYO;50;MENDOZA;35;JUNIN;2014;VINIFICACIÓN;2;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2009;CONSERVAS;4;4
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;CONSERVAS;12;4
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;DULCES;7;4
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;EMBUTIDOS;1;1
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2010;MERMELADAS;1;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2011;CONSERVAS;2;1
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2011;DULCES;2;0
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2012;CONSERVAS;9;2
32;Argentina;CUYO;50;MENDOZA;42;LA PAZ;2012;VINIFICACIÓN;3;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;CHACINADOS;1;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;CONSERVAS;10;7
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;HARINAS;1;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;MERMELADAS;1;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2010;PANIFICADOS;2;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2011;CONSERVAS;12;9
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2011;DULCES;7;2
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2011;PANIFICADOS;3;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2012;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2013;ACEITUNAS - FRACCIONAMIENTO;2;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2013;LADRILLERIA;2;1
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2014;CONSERVAS;4;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2014;DULCES;2;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2014;JALEAS;1;0
32;Argentina;CUYO;50;MENDOZA;49;LAS HERAS;2014;MERMELADAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2009;BEBIDAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2009;CONSERVAS;4;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2009;DULCES;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;ACEITUNAS - FRACCIONAMIENTO;3;3
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;AROMATICAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;BEBIDAS;6;5
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;CHACINADOS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;CONFITURAS;4;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;CONSERVAS;202;50
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;DULCES;64;17
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;EMBUTIDOS;2;2
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;ENCURTIDOS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;FRUTAS - DESHIDRATADO;2;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;HORTALIZAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;JALEAS;4;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;LADRILLERIA;2;2
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;MERMELADAS;13;2
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;MIEL - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;OTROS PRODUCTOS;7;7
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;PANIFICADOS;58;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2010;QUESOS;5;4
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;BEBIDAS;13;11
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;CONSERVAS;52;6
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;DULCES;28;4
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;MERMELADAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;OTROS PRODUCTOS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;PANIFICADOS;4;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2011;VINIFICACIÓN;6;3
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;ACEITES;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;ACEITUNAS - FRACCIONAMIENTO;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;CONFITURAS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;CONSERVAS;54;9
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;DULCES;20;2
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;EMBUTIDOS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;FRUTAS - DESHIDRATADO;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;JALEAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;LADRILLERIA;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;MERMELADAS;8;4
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;MIEL - FRACCIONAMIENTO;2;2
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;OTROS PRODUCTOS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;PANIFICADOS;2;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2012;VINIFICACIÓN;6;5
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;BEBIDAS;4;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;CONSERVAS;12;3
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;DULCES;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;MERMELADAS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;OTROS PRODUCTOS;6;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2013;VINIFICACIÓN;2;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;CONFITURAS;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;CONSERVAS;5;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;DULCES;4;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;OTROS PRODUCTOS;2;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2014;PANIFICADOS;3;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;CONSERVAS;6;3
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;DULCES;4;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;JALEAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;LADRILLERIA;1;1
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;MERMELADAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;2015;VINIFICACIÓN;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;Sin dato;CONSERVAS;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;Sin dato;DULCES;1;0
32;Argentina;CUYO;50;MENDOZA;56;LAVALLE;Sin dato;MERMELADAS;1;0
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2009;CONSERVAS;17;14
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2009;DULCES;2;1
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2009;FRUTAS - DESHIDRATADO;2;0
32;Argentina;CUYO;50;MENDOZA;63;LUJAN DE CUYO;2009;PULPAS;1;1
