cod_pais,nom_pais,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,produccion,cantidad_de_producciones,cod_unid_superficie,nom_uni_superficie,superficie_total,
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,MAIZ PISINGALLO,1,ha,hectárea,1,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,HORTALIZAS DE HOJA,3,ha,hectárea,0,950000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,CEBOLLA DE VERDEO,8,ha,hectárea,0,876510
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,TUNA,1,ha,hectárea,0,750000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,BERENJENA,2,ha,hectárea,0,750000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,LIMONERO,3,ha,hectárea,0,510000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,MANDARINO,4,ha,hectárea,0,157000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,CEBOLLA DE BULBO,2,ha,hectárea,0,151000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,PECAN,1,ha,hectárea,0,100000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,MANZANO,1,ha,hectárea,0,100000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,VIVERO - FRUTALES,1,ha,hectárea,0,20000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,AJO,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,ZANAHORIA,1,ha,hectárea,0,5000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2011,REPOLLITO DE BRUSELAS,1,ha,hectárea,0,1000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,HUERTA AUTOCONSUMO,15,ha,hectárea,100,790000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,MANDIOCA,17,ha,hectárea,4,380000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,HUERTA MERCADO (5 ESPECIES O MAS),8,ha,hectárea,4,130000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,BATATA,11,ha,hectárea,3,875000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,FRUTALES VARIOS (HASTA 6 PLANTAS),5,ha,hectárea,3,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,ALGODON,2,ha,hectárea,3,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,MAIZ,4,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,POROTO BLANCO,7,ha,hectárea,2,150000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,POROTO COLORADO,8,ha,hectárea,0,925000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,HORTALIZAS DE HOJA,3,ha,hectárea,0,351000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,VIVERO - ORNAMENTALES,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,TOMATE,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2012,ZAPALLO,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,MAIZ,13,ha,hectárea,13,120000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,MANDIOCA,10,ha,hectárea,4,750000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,ALGODON,2,ha,hectárea,4,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,POROTO COLORADO,8,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,BATATA,7,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,COREANITO  ANQUITO O CALABACITA,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,HUERTA AUTOCONSUMO,3,ha,hectárea,1,70000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,OTROS ZAPALLOS,1,ha,hectárea,1,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,AJI / PIMIENTO FRESCO,2,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,POROTO BLANCO,2,ha,hectárea,0,350000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,TOMATE REDONDO,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,TOMATE,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2013,ZAPALLO,1,ha,hectárea,0,50000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,PERENNES,6,ha,hectárea,42,500000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,MAIZ,18,ha,hectárea,34,570000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,ANUALES,4,ha,hectárea,22,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,BANANO,5,ha,hectárea,21,10000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,HUERTA MERCADO (5 ESPECIES O MAS),29,ha,hectárea,15,608000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,MANDIOCA,15,ha,hectárea,10,285000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,MEDICINALES,2,ha,hectárea,6,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,FRUTALES VARIOS (HASTA 6 PLANTAS),4,ha,hectárea,5,520000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,ALFALFA,1,ha,hectárea,5,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,ZAPALLITO DE TRONCO O REDONDO,6,ha,hectárea,2,280000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,BATATA,6,ha,hectárea,2,280000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,SANDIA,5,ha,hectárea,2,70000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,FRUTILLA,2,ha,hectárea,2,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,SORGO GRANIFERO,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,CULTIVOS PARA SEMILLAS,3,ha,hectárea,2,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,AJI / PIMIENTO FRESCO,1,ha,hectárea,1,400000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,MELON,3,ha,hectárea,1,40000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,POROTO COLORADO,3,ha,hectárea,0,525000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,HUERTA AUTOCONSUMO,7,ha,hectárea,0,442000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,MANI,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,CAÑA DE AZUCAR,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,POMELO,3,ha,hectárea,0,60000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,VIVERO - FORESTALES,1,ha,hectárea,0,30000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,CHOCLO,1,ha,hectárea,0,30000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,LIMONERO,1,ha,hectárea,0,20000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2014,PARAISO,1,ha,hectárea,0,2000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2015,OTROS ZAPALLOS,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2015,MANDIOCA,3,ha,hectárea,1,750000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2015,MAIZ,2,ha,hectárea,1,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,2015,POROTO COLORADO,2,ha,hectárea,0,350000
32,Argentina,34,FORMOSA,49,PILCOMAYO,2015,AJI / PIMIENTO FRESCO,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,ALGODON,1,ha,hectárea,3,0
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,MAIZ,3,ha,hectárea,2,60000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,HUERTA AUTOCONSUMO,3,ha,hectárea,0,512500
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,POROTO COLORADO,3,ha,hectárea,0,420000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,BATATA,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,MANDIOCA,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,POMELO,1,ha,hectárea,0,80000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,MELON,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,49,PILCOMAYO,Sin dato,ZAPALLO,1,ha,hectárea,0,0
32,Argentina,34,FORMOSA,56,PIRANE,2009,BATATA,42,ha,hectárea,2.531,951400
32,Argentina,34,FORMOSA,56,PIRANE,2009,MANI,9,ha,hectárea,151,670000
32,Argentina,34,FORMOSA,56,PIRANE,2009,MAIZ,99,ha,hectárea,123,280000
32,Argentina,34,FORMOSA,56,PIRANE,2009,ALGODON,51,ha,hectárea,102,880000
32,Argentina,34,FORMOSA,56,PIRANE,2009,ARVEJAS,1,ha,hectárea,100,0
32,Argentina,34,FORMOSA,56,PIRANE,2009,ZAPALLO,64,ha,hectárea,80,672000
32,Argentina,34,FORMOSA,56,PIRANE,2009,MANDIOCA,68,ha,hectárea,26,975000
32,Argentina,34,FORMOSA,56,PIRANE,2009,SANDIA,29,ha,hectárea,21,245000
32,Argentina,34,FORMOSA,56,PIRANE,2009,MELON,38,ha,hectárea,20,495000
32,Argentina,34,FORMOSA,56,PIRANE,2009,POROTO COLORADO,36,ha,hectárea,10,765000
32,Argentina,34,FORMOSA,56,PIRANE,2009,YERBA MATE,1,ha,hectárea,5,0
32,Argentina,34,FORMOSA,56,PIRANE,2009,HORTALIZAS DE HOJA,14,ha,hectárea,3,315000
32,Argentina,34,FORMOSA,56,PIRANE,2009,TABACO,1,ha,hectárea,3,0
32,Argentina,34,FORMOSA,56,PIRANE,2009,HUERTA MERCADO (5 ESPECIES O MAS),6,ha,hectárea,2,535000
32,Argentina,34,FORMOSA,56,PIRANE,2009,CHOCLO,2,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,56,PIRANE,2009,AVENA,1,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,56,PIRANE,2009,LUPULO,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,56,PIRANE,2009,POROTO BLANCO,4,ha,hectárea,1,540000
32,Argentina,34,FORMOSA,56,PIRANE,2009,PERENNES,2,ha,hectárea,0,900000
32,Argentina,34,FORMOSA,56,PIRANE,2009,HUERTA AUTOCONSUMO,8,ha,hectárea,0,667200
32,Argentina,34,FORMOSA,56,PIRANE,2009,POROTO NEGRO,3,ha,hectárea,0,550000
32,Argentina,34,FORMOSA,56,PIRANE,2009,TRIGO PAN,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2009,CAÑA DE AZUCAR,2,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2009,CEBOLLA DE VERDEO,2,ha,hectárea,0,270000
32,Argentina,34,FORMOSA,56,PIRANE,2009,ANUALES,1,ha,hectárea,0,20000
32,Argentina,34,FORMOSA,56,PIRANE,2009,VIVERO - FORESTALES,1,ha,hectárea,0,2500
32,Argentina,34,FORMOSA,56,PIRANE,2010,MANDIOCA,195,ha,hectárea,3.711,57875
32,Argentina,34,FORMOSA,56,PIRANE,2010,POROTO COLORADO,80,ha,hectárea,1.521,363000
32,Argentina,34,FORMOSA,56,PIRANE,2010,HUERTA AUTOCONSUMO,18,ha,hectárea,1.502,913000
32,Argentina,34,FORMOSA,56,PIRANE,2010,MAIZ,240,ha,hectárea,333,258000
32,Argentina,34,FORMOSA,56,PIRANE,2010,ALGODON,122,ha,hectárea,298,0
32,Argentina,34,FORMOSA,56,PIRANE,2010,ZAPALLO,111,ha,hectárea,263,43000
32,Argentina,34,FORMOSA,56,PIRANE,2010,BATATA,120,ha,hectárea,229,703450
32,Argentina,34,FORMOSA,56,PIRANE,2010,SORGO GRANIFERO,7,ha,hectárea,22,0
32,Argentina,34,FORMOSA,56,PIRANE,2010,SANDIA,26,ha,hectárea,13,221000
32,Argentina,34,FORMOSA,56,PIRANE,2010,MELON,26,ha,hectárea,9,608000
32,Argentina,34,FORMOSA,56,PIRANE,2010,ALGARROBO,1,ha,hectárea,7,0
32,Argentina,34,FORMOSA,56,PIRANE,2010,HUERTA MERCADO (5 ESPECIES O MAS),9,ha,hectárea,6,625025
32,Argentina,34,FORMOSA,56,PIRANE,2010,SOJA 2DA,1,ha,hectárea,5,0
32,Argentina,34,FORMOSA,56,PIRANE,2010,MANI,31,ha,hectárea,4,280100
32,Argentina,34,FORMOSA,56,PIRANE,2010,CHOCLO,3,ha,hectárea,2,220000
32,Argentina,34,FORMOSA,56,PIRANE,2010,POROTO BLANCO,19,ha,hectárea,2,61000
32,Argentina,34,FORMOSA,56,PIRANE,2010,POMELO,2,ha,hectárea,2,50000
32,Argentina,34,FORMOSA,56,PIRANE,2010,CEBOLLA DE VERDEO,13,ha,hectárea,1,764000
32,Argentina,34,FORMOSA,56,PIRANE,2010,CEBOLLA DE BULBO,6,ha,hectárea,1,620000
32,Argentina,34,FORMOSA,56,PIRANE,2010,CAÑA DE AZUCAR,7,ha,hectárea,1,67000
32,Argentina,34,FORMOSA,56,PIRANE,2010,POROTO NEGRO,2,ha,hectárea,1,48000
32,Argentina,34,FORMOSA,56,PIRANE,2010,HORTALIZAS DE HOJA,13,ha,hectárea,0,985000
32,Argentina,34,FORMOSA,56,PIRANE,2010,PAPA,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2010,ZANAHORIA,2,ha,hectárea,0,350000
32,Argentina,34,FORMOSA,56,PIRANE,2010,AJO,3,ha,hectárea,0,95000
32,Argentina,34,FORMOSA,56,PIRANE,2010,MAIZ PISINGALLO,2,ha,hectárea,0,51000
32,Argentina,34,FORMOSA,56,PIRANE,2010,ALFALFA,1,ha,hectárea,0,25000
32,Argentina,34,FORMOSA,56,PIRANE,2011,MAIZ,39,ha,hectárea,48,52500
32,Argentina,34,FORMOSA,56,PIRANE,2011,ALGODON,16,ha,hectárea,37,0
32,Argentina,34,FORMOSA,56,PIRANE,2011,MANDIOCA,36,ha,hectárea,11,741800
32,Argentina,34,FORMOSA,56,PIRANE,2011,ZAPALLO,21,ha,hectárea,11,694500
32,Argentina,34,FORMOSA,56,PIRANE,2011,BATATA,28,ha,hectárea,10,888600
32,Argentina,34,FORMOSA,56,PIRANE,2011,POROTO COLORADO,16,ha,hectárea,4,722500
32,Argentina,34,FORMOSA,56,PIRANE,2011,MELON,16,ha,hectárea,4,432500
32,Argentina,34,FORMOSA,56,PIRANE,2011,SANDIA,15,ha,hectárea,4,159500
32,Argentina,34,FORMOSA,56,PIRANE,2011,SORGO GRANIFERO,3,ha,hectárea,4,20000
32,Argentina,34,FORMOSA,56,PIRANE,2011,CHOCLO,4,ha,hectárea,2,840000
32,Argentina,34,FORMOSA,56,PIRANE,2011,LIMONERO,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,56,PIRANE,2011,HUERTA MERCADO (5 ESPECIES O MAS),2,ha,hectárea,1,400590
32,Argentina,34,FORMOSA,56,PIRANE,2011,CHAUCHA,3,ha,hectárea,0,896000
32,Argentina,34,FORMOSA,56,PIRANE,2011,HUERTA AUTOCONSUMO,16,ha,hectárea,0,677900
32,Argentina,34,FORMOSA,56,PIRANE,2011,ALFALFA,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2011,POROTO BLANCO,2,ha,hectárea,0,490000
32,Argentina,34,FORMOSA,56,PIRANE,2011,ZANAHORIA,1,ha,hectárea,0,120000
32,Argentina,34,FORMOSA,56,PIRANE,2011,POROTO NEGRO,1,ha,hectárea,0,70000
32,Argentina,34,FORMOSA,56,PIRANE,2011,CEBOLLA DE VERDEO,4,ha,hectárea,0,65250
32,Argentina,34,FORMOSA,56,PIRANE,2011,MANI,1,ha,hectárea,0,30300
32,Argentina,34,FORMOSA,56,PIRANE,2011,HORTALIZAS DE HOJA,1,ha,hectárea,0,4000
32,Argentina,34,FORMOSA,56,PIRANE,2011,ESPARRAGO,1,ha,hectárea,0,3000
32,Argentina,34,FORMOSA,56,PIRANE,2011,POMELO,2,ha,hectárea,0,400
32,Argentina,34,FORMOSA,56,PIRANE,2011,NARANJO,1,ha,hectárea,0,200
32,Argentina,34,FORMOSA,56,PIRANE,2012,ZAPALLO,15,ha,hectárea,46,150000
32,Argentina,34,FORMOSA,56,PIRANE,2012,MAIZ,14,ha,hectárea,31,0
32,Argentina,34,FORMOSA,56,PIRANE,2012,ALGODON,4,ha,hectárea,17,0
32,Argentina,34,FORMOSA,56,PIRANE,2012,MANDIOCA,12,ha,hectárea,5,250000
32,Argentina,34,FORMOSA,56,PIRANE,2012,ALGARROBO,1,ha,hectárea,4,0
32,Argentina,34,FORMOSA,56,PIRANE,2012,HUERTA AUTOCONSUMO,10,ha,hectárea,3,840000
32,Argentina,34,FORMOSA,56,PIRANE,2012,BATATA,8,ha,hectárea,2,750000
32,Argentina,34,FORMOSA,56,PIRANE,2012,POROTO COLORADO,5,ha,hectárea,1,650000
32,Argentina,34,FORMOSA,56,PIRANE,2012,SANDIA,3,ha,hectárea,0,800000
32,Argentina,34,FORMOSA,56,PIRANE,2012,MELON,2,ha,hectárea,0,750000
32,Argentina,34,FORMOSA,56,PIRANE,2012,POROTO BLANCO,3,ha,hectárea,0,650000
32,Argentina,34,FORMOSA,56,PIRANE,2012,CHOCLO,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2012,CHAUCHA,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,56,PIRANE,2012,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,56,PIRANE,2013,ALGODON,17,ha,hectárea,51,500000
32,Argentina,34,FORMOSA,56,PIRANE,2013,MAIZ,23,ha,hectárea,37,250000
32,Argentina,34,FORMOSA,56,PIRANE,2013,ZAPALLO,17,ha,hectárea,28,425000
32,Argentina,34,FORMOSA,56,PIRANE,2013,MANDIOCA,31,ha,hectárea,13,75000
32,Argentina,34,FORMOSA,56,PIRANE,2013,BATATA,20,ha,hectárea,5,590000
32,Argentina,34,FORMOSA,56,PIRANE,2013,HUERTA AUTOCONSUMO,17,ha,hectárea,3,657500
32,Argentina,34,FORMOSA,56,PIRANE,2013,CHOCLO,4,ha,hectárea,2,0
32,Argentina,34,FORMOSA,56,PIRANE,2013,SANDIA,5,ha,hectárea,1,820000
32,Argentina,34,FORMOSA,56,PIRANE,2013,MELON,5,ha,hectárea,1,570000
32,Argentina,34,FORMOSA,56,PIRANE,2013,POROTO COLORADO,6,ha,hectárea,0,900000
32,Argentina,34,FORMOSA,56,PIRANE,2013,HUERTA MERCADO (5 ESPECIES O MAS),2,ha,hectárea,0,575000
32,Argentina,34,FORMOSA,56,PIRANE,2013,MANI,3,ha,hectárea,0,520000
32,Argentina,34,FORMOSA,56,PIRANE,2013,POROTO BLANCO,2,ha,hectárea,0,255000
32,Argentina,34,FORMOSA,56,PIRANE,2013,HORTALIZAS DE HOJA,2,ha,hectárea,0,152000
32,Argentina,34,FORMOSA,56,PIRANE,2013,CEBOLLA DE VERDEO,3,ha,hectárea,0,81000
32,Argentina,34,FORMOSA,56,PIRANE,2013,TOMATE,1,ha,hectárea,0,75000
32,Argentina,34,FORMOSA,56,PIRANE,2013,AJI / PIMIENTO FRESCO,1,ha,hectárea,0,75000
32,Argentina,34,FORMOSA,56,PIRANE,2013,LECHUGA,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,56,PIRANE,2013,ARVEJAS,1,ha,hectárea,0,6000
32,Argentina,34,FORMOSA,56,PIRANE,2013,AROMATICAS,1,ha,hectárea,0,2000
32,Argentina,34,FORMOSA,56,PIRANE,2013,ZANAHORIA,1,ha,hectárea,0,2000
32,Argentina,34,FORMOSA,56,PIRANE,2013,OTROS ZAPALLOS,1,ha,hectárea,0,0
32,Argentina,34,FORMOSA,56,PIRANE,2014,MAIZ,14,ha,hectárea,1.526,890000
32,Argentina,34,FORMOSA,56,PIRANE,2014,AVENA,1,ha,hectárea,15,0
32,Argentina,34,FORMOSA,56,PIRANE,2014,ALGODON,5,ha,hectárea,13,0
32,Argentina,34,FORMOSA,56,PIRANE,2014,MANDIOCA,20,ha,hectárea,6,890050
32,Argentina,34,FORMOSA,56,PIRANE,2014,PERENNES,1,ha,hectárea,3,0
32,Argentina,34,FORMOSA,56,PIRANE,2014,OTROS ZAPALLOS,8,ha,hectárea,2,700000
32,Argentina,34,FORMOSA,56,PIRANE,2014,ZAPALLITO DE TRONCO O REDONDO,6,ha,hectárea,1,790000
32,Argentina,34,FORMOSA,56,PIRANE,2014,HUERTA MERCADO (5 ESPECIES O MAS),8,ha,hectárea,1,266500
32,Argentina,34,FORMOSA,56,PIRANE,2014,COREANITO  ANQUITO O CALABACITA,1,ha,hectárea,1,0
32,Argentina,34,FORMOSA,56,PIRANE,2014,BATATA,5,ha,hectárea,0,750000
32,Argentina,34,FORMOSA,56,PIRANE,2014,HUERTA AUTOCONSUMO,15,ha,hectárea,0,471000
32,Argentina,34,FORMOSA,56,PIRANE,2014,POROTO BLANCO,3,ha,hectárea,0,360000
32,Argentina,34,FORMOSA,56,PIRANE,2014,POROTO COLORADO,2,ha,hectárea,0,255000
32,Argentina,34,FORMOSA,56,PIRANE,2014,SANDIA,7,ha,hectárea,0,213000
32,Argentina,34,FORMOSA,56,PIRANE,2014,MELON,5,ha,hectárea,0,180000
32,Argentina,34,FORMOSA,56,PIRANE,2014,VIVERO - FRUTALES,1,ha,hectárea,0,100000
32,Argentina,34,FORMOSA,56,PIRANE,2014,VIVERO - ORNAMENTALES,2,ha,hectárea,0,25000
32,Argentina,34,FORMOSA,56,PIRANE,2014,POROTO NEGRO,1,ha,hectárea,0,15000
32,Argentina,34,FORMOSA,56,PIRANE,2014,CEBOLLA DE VERDEO,2,ha,hectárea,0,1700
32,Argentina,34,FORMOSA,56,PIRANE,2014,LECHUGA,1,ha,hectárea,0,1500
32,Argentina,34,FORMOSA,56,PIRANE,2014,MANI,1,ha,hectárea,0,0
32,Argentina,34,FORMOSA,56,PIRANE,2015,MAIZ,32,ha,hectárea,56,50000
32,Argentina,34,FORMOSA,56,PIRANE,2015,OTROS ZAPALLOS,27,ha,hectárea,46,20000
32,Argentina,34,FORMOSA,56,PIRANE,2015,MANDIOCA,32,ha,hectárea,25,855000
32,Argentina,34,FORMOSA,56,PIRANE,2015,ALGODON,8,ha,hectárea,18,0
32,Argentina,34,FORMOSA,56,PIRANE,2015,ALGARROBO,1,ha,hectárea,8,900000
32,Argentina,34,FORMOSA,56,PIRANE,2015,BATATA,12,ha,hectárea,8,300000
32,Argentina,34,FORMOSA,56,PIRANE,2015,HUERTA AUTOCONSUMO,43,ha,hectárea,5,829500
32,Argentina,34,FORMOSA,56,PIRANE,2015,HUERTA MERCADO (5 ESPECIES O MAS),10,ha,hectárea,5,531000
32,Argentina,34,FORMOSA,56,PIRANE,2015,MAIZ PISINGALLO,2,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,56,PIRANE,2015,COREANITO  ANQUITO O CALABACITA,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,56,PIRANE,2015,MANI,3,ha,hectárea,1,500000
32,Argentina,34,FORMOSA,56,PIRANE,2015,POROTO COLORADO,4,ha,hectárea,1,270000
32,Argentina,34,FORMOSA,56,PIRANE,2015,SANDIA,2,ha,hectárea,1,120000
32,Argentina,34,FORMOSA,56,PIRANE,2015,CAÑA DE AZUCAR,1,ha,hectárea,1,0
32,Argentina,34,FORMOSA,56,PIRANE,2015,MELON,3,ha,hectárea,0,870000
32,Argentina,34,FORMOSA,56,PIRANE,2015,POROTO NEGRO,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,2015,CEBOLLA DE VERDEO,1,ha,hectárea,0,200000
32,Argentina,34,FORMOSA,56,PIRANE,2015,POROTO BLANCO,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,56,PIRANE,2016,HUERTA AUTOCONSUMO,1,ha,hectárea,0,7500
32,Argentina,34,FORMOSA,56,PIRANE,Sin dato,MAIZ,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,56,PIRANE,Sin dato,ZAPALLO,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,Sin dato,MANDIOCA,1,ha,hectárea,0,500000
32,Argentina,34,FORMOSA,56,PIRANE,Sin dato,POROTO NEGRO,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,56,PIRANE,Sin dato,MANI,1,ha,hectárea,0,250000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2010,HORTALIZAS DE HOJA,8,ha,hectárea,1,110000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2010,ZAPALLO,1,ha,hectárea,0,40000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2010,SANDIA,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2010,MELON,1,ha,hectárea,0,10000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2011,SANDIA,1,ha,hectárea,0,25000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2014,OTROS ZAPALLOS,5,ha,hectárea,3,500000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2014,SANDIA,3,ha,hectárea,2,500000
32,Argentina,34,FORMOSA,63,RAMON LISTA,2014,ZAPALLITO DE TRONCO O REDONDO,2,ha,hectárea,2,0
32,Argentina,34,FORMOSA,63,RAMON LISTA,2015,ALGARROBO,1,ha,hectárea,2,0
32,Argentina,34,FORMOSA,63,RAMON LISTA,2015,OTROS ZAPALLOS,1,ha,hectárea,1,0
32,Argentina,38,JUJUY,7,COCHINOCA,2009,PERENNES,4,ha,hectárea,9,600000
32,Argentina,38,JUJUY,7,COCHINOCA,2009,PAPAS ANDINAS (OCA  OLLUCO  YACON  ETC),1,ha,hectárea,4,0
32,Argentina,38,JUJUY,7,COCHINOCA,2009,PAPA,11,ha,hectárea,2,19200
32,Argentina,38,JUJUY,7,COCHINOCA,2009,ARVEJAS,1,ha,hectárea,1,0
32,Argentina,38,JUJUY,7,COCHINOCA,2009,MANZANO,3,ha,hectárea,0,300800
32,Argentina,38,JUJUY,7,COCHINOCA,2009,ALFALFA,1,ha,hectárea,0,300000
32,Argentina,38,JUJUY,7,COCHINOCA,2009,HUERTA AUTOCONSUMO,2,ha,hectárea,0,200980
32,Argentina,38,JUJUY,7,COCHINOCA,2009,HABA,8,ha,hectárea,0,157400
32,Argentina,38,JUJUY,7,COCHINOCA,2009,MAIZ,3,ha,hectárea,0,5900
32,Argentina,38,JUJUY,7,COCHINOCA,2009,CEBOLLA DE BULBO,2,ha,hectárea,0,3000
32,Argentina,38,JUJUY,7,COCHINOCA,2009,CHOCLO,2,ha,hectárea,0,900
32,Argentina,38,JUJUY,7,COCHINOCA,2009,DURAZNERO,1,ha,hectárea,0,600
32,Argentina,38,JUJUY,7,COCHINOCA,2009,ZANAHORIA,1,ha,hectárea,0,300
32,Argentina,38,JUJUY,7,COCHINOCA,2009,AJO,1,ha,hectárea,0,200
32,Argentina,38,JUJUY,7,COCHINOCA,2010,MAIZ,26,ha,hectárea,120,113200
