cod_pais,nom_pais,Region,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,trabajadores_no_familiares_permanentes_jornada_completa,trabajadores_no_familiares_permanentes_jornada_parcial,produccion_aromaticas,produccion_cereales,produccion_citricos,produccion_cultivos_andinos,producción_forestales,produccion_forrajeras,produccion_cultivos_industriales,produccion_fruta_fina,produccion_frutales,produccion_frutas_tropicales,produccion_frutales_de_pepita,produccion_frutos_secos,produccion_hortalizas_de_fruto,produccion_de_hortalizas_de_hoja,produccion_de_legumbres,produccion_de_medicinales,produccion_de_oleaginosas,produccion_vid_vinifera,produccion_de_aves,produccion_de_bovinos,produccion_de_abejas,produccion_de_caprinos,produccion_de_conejos,produccion_de_equinos,produccion_de_ovinos,produccion_de_porcinos
32,Argentina,NEA,22,CHACO,39,2 DE ABRIL,2015,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,Argentina,NEA,22,CHACO,39,2 DE ABRIL,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
32,Argentina,NEA,22,CHACO,39,2 DE ABRIL,2017,33,0,0,0,1,0,0,22,8,0,0,0,0,0,13,10,0,0,3,0,23,21,0,14,0,8,11,20
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2010,0,0,0,2,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,9,2,0,2,0,1,1,8
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2011,0,0,0,43,0,0,2,22,74,0,1,0,0,0,5,1,0,0,0,0,74,75,0,78,0,20,35,36
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2012,0,0,0,7,0,0,0,6,12,0,0,0,0,0,7,0,0,0,0,0,16,13,0,18,0,2,9,12
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2014,0,0,0,5,0,0,0,1,4,0,0,0,0,0,4,0,0,0,1,0,9,2,0,4,0,1,3,6
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2015,2,0,0,18,0,0,0,5,9,0,0,0,0,0,10,0,0,0,0,0,25,15,0,20,0,11,10,16
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2016,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,2
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,2017,103,0,0,0,1,0,0,76,6,0,0,0,0,0,51,9,0,0,0,0,74,69,7,61,0,55,45,44
32,Argentina,NEA,22,CHACO,43,FRAY JUSTO SANTA MARIA DE ORO,Sin dato,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2010,0,0,0,21,0,0,0,4,10,2,0,0,0,0,16,4,1,0,4,0,31,6,0,9,1,3,0,16
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2011,0,0,0,14,0,0,1,2,3,0,0,0,0,0,9,1,0,0,3,0,23,7,0,6,0,6,1,12
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2012,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,0,0,2
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0
32,Argentina,NEA,22,CHACO,49,GENERAL BELGRANO,2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2010,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6,3,0,7,0,2,3,1
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,1
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2014,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,4,4,0,3,0,4,2,2
32,Argentina,NEA,22,CHACO,56,GENERAL DONOVAN,2017,34,0,3,3,5,0,1,12,1,0,1,1,0,0,11,12,4,0,0,0,10,17,0,13,0,6,2,11
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2009,0,0,0,9,0,0,0,0,9,0,0,0,0,0,9,0,1,0,0,0,9,14,0,6,0,0,0,1
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2010,97,24,0,259,0,0,2,3,144,0,0,0,1,0,244,1,3,0,5,0,323,448,0,449,1,69,96,266
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2011,61,2,0,256,0,0,1,2,104,0,0,0,0,0,241,2,1,0,2,0,294,358,0,416,0,135,102,244
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2012,0,0,0,27,0,0,0,0,4,0,0,0,0,0,26,0,0,0,0,0,19,34,0,37,0,9,16,32
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2013,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,33,0,31,0,20,5,23
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2014,0,0,0,24,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,65,73,0,71,0,32,31,61
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2015,0,0,0,8,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,7,17,0,15,0,8,9,18
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2016,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,3,0,5,0,0,0,2
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,2017,34,0,0,0,2,0,2,10,1,0,0,0,0,0,7,0,0,0,0,0,24,26,2,20,0,7,0,15
32,Argentina,NEA,22,CHACO,63,GENERAL GUEMES,Sin dato,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,3,0,1,1,2
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2010,0,0,0,18,0,0,0,1,2,0,0,0,0,0,15,0,1,0,0,0,11,7,0,7,0,7,2,5
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2011,0,0,0,11,0,0,0,1,8,0,0,0,0,0,10,0,0,0,6,0,18,4,0,8,0,3,0,10
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2013,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2014,0,0,0,18,0,0,0,4,2,0,1,0,1,0,8,5,0,0,3,0,19,11,0,15,0,5,4,18
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2016,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0
32,Argentina,NEA,22,CHACO,70,INDEPENDENCIA,2017,4,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,4,2,0,3,0,2,2,3
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,5,0,4,0,2,2,3
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2015,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,1,1
32,Argentina,NEA,22,CHACO,77,LIBERTAD,2017,26,0,0,0,11,0,0,0,2,0,4,0,1,0,12,13,6,0,0,0,14,8,0,4,0,7,0,8
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2009,7,0,0,35,1,0,0,0,8,0,1,0,0,0,35,1,3,0,2,0,33,35,0,20,0,1,14,21
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2010,10,19,0,153,0,0,0,0,52,0,0,2,0,0,139,14,10,0,11,0,180,160,0,103,0,56,41,72
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2011,0,0,0,36,0,0,0,1,15,0,1,0,0,0,43,4,1,0,2,0,50,52,0,48,0,14,16,29
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2012,0,0,0,6,0,0,0,0,2,0,2,0,0,0,5,0,2,0,0,0,8,6,0,3,0,2,1,4
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2013,0,0,0,4,0,0,0,0,2,1,0,0,0,0,3,2,0,0,0,0,5,1,0,1,0,3,2,2
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2014,0,0,0,8,0,0,0,1,2,0,0,0,0,0,6,3,1,0,1,0,9,9,0,8,0,7,4,6
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2015,2,0,0,10,0,0,0,1,1,0,1,0,0,0,3,5,0,1,0,0,11,14,0,9,0,3,3,6
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2016,1,0,0,14,0,0,0,2,2,0,0,0,0,0,3,0,2,0,0,0,13,10,0,9,0,9,5,8
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,2017,298,0,1,1,16,0,2,43,26,0,4,2,1,0,137,101,62,0,0,0,147,181,9,102,0,87,40,85
32,Argentina,NEA,22,CHACO,84,LIBERTADOR GENERAL SAN MARTIN,Sin dato,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,91,MAIPU,2009,0,0,0,62,0,0,0,0,25,0,0,0,0,0,52,2,5,0,6,0,91,65,0,51,0,33,7,41
32,Argentina,NEA,22,CHACO,91,MAIPU,2010,6,7,0,44,0,0,0,0,20,0,0,0,1,0,48,4,0,0,7,0,73,31,0,25,0,26,8,27
32,Argentina,NEA,22,CHACO,91,MAIPU,2011,2,0,0,19,0,0,0,0,13,0,0,0,0,0,18,2,0,0,1,0,22,25,0,14,0,7,6,12
32,Argentina,NEA,22,CHACO,91,MAIPU,2012,0,0,0,7,0,0,0,0,1,0,0,0,0,0,7,3,0,0,2,0,9,6,0,5,0,2,0,7
32,Argentina,NEA,22,CHACO,91,MAIPU,2013,0,0,0,13,0,0,0,1,3,0,0,0,0,0,11,1,0,0,0,0,11,11,0,7,0,4,5,9
32,Argentina,NEA,22,CHACO,91,MAIPU,2014,7,0,0,26,0,0,0,3,4,0,0,0,0,0,9,1,1,0,1,0,23,17,0,10,0,11,5,17
32,Argentina,NEA,22,CHACO,91,MAIPU,2015,1,0,0,9,0,0,0,2,2,0,0,0,0,0,3,3,0,0,0,0,15,12,0,9,0,5,2,10
32,Argentina,NEA,22,CHACO,91,MAIPU,2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,1,2
32,Argentina,NEA,22,CHACO,91,MAIPU,2017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,91,MAIPU,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2010,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2011,0,0,0,1,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,3,2,0,4,0,0,1,3
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,3,0,0,1,2
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2013,1,0,0,3,0,0,0,1,4,0,0,0,0,0,2,3,0,0,0,0,33,50,0,56,0,16,40,37
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2014,1,0,1,3,1,0,0,2,1,0,2,0,0,0,4,5,0,0,1,0,5,7,0,6,0,3,3,8
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2015,4,0,0,11,0,0,0,10,5,0,0,0,0,0,1,4,0,0,1,0,21,19,0,14,0,6,9,23
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2016,13,0,0,0,5,0,0,8,1,0,0,0,0,0,11,9,0,0,0,0,11,6,1,7,0,1,3,7
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,2017,75,0,0,0,1,0,1,23,6,0,1,0,0,0,24,8,1,0,0,0,46,31,4,22,0,20,19,33
32,Argentina,NEA,22,CHACO,98,MAYOR LUIS J. FONTANA,Sin dato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2009,0,0,0,16,0,0,0,1,4,0,0,0,0,0,7,0,1,0,2,0,12,18,0,29,1,0,3,13
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2010,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,13,4,0,6,0,1,0,2
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2011,0,0,0,3,0,0,0,1,2,0,0,0,0,0,3,0,0,0,2,0,11,5,0,9,0,3,4,4
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2012,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,4,0,10,0,4,2,4
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2013,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,7,0,2,1,5
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2014,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,10,0,15,0,3,3,13
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2015,0,0,0,2,0,0,1,3,0,0,0,0,0,0,2,1,0,0,2,0,17,6,0,8,0,0,4,13
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2016,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,2,0,1,0,1,0,2
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,2017,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,1,3
32,Argentina,NEA,22,CHACO,105,9 DE JULIO,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2011,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2012,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2013,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,3,2
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2014,0,0,0,8,0,0,0,4,0,0,0,0,0,0,3,6,0,0,5,0,5,4,0,4,0,0,0,6
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2015,0,0,0,7,0,0,0,4,2,0,0,0,0,0,4,1,0,0,0,0,7,9,0,2,0,2,1,6
32,Argentina,NEA,22,CHACO,112,O' HIGGINS,2017,7,0,0,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2010,0,1,0,46,1,0,0,0,15,0,0,0,0,0,46,3,1,0,3,0,63,85,0,53,0,61,34,27
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2011,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,3,2,0,3,0,0,0,1
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2012,0,0,0,17,0,0,0,0,9,0,0,0,0,0,23,3,1,0,3,0,38,27,0,13,0,19,8,11
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2015,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,3,0,2,0,0
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,2017,16,0,0,0,0,0,0,7,1,0,0,0,0,0,5,0,2,0,0,0,12,13,1,10,0,10,5,5
32,Argentina,NEA,22,CHACO,119,PRESIDENTE DE LA PLAZA,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,2,0,2,2,2
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,2017,97,0,2,2,29,0,0,14,5,0,17,6,2,1,39,34,10,0,0,0,35,51,3,6,0,41,3,16
32,Argentina,NEA,22,CHACO,126,1° DE MAYO,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2009,0,6,0,7,0,0,0,1,2,0,0,0,0,0,10,0,1,0,0,0,9,7,0,7,0,7,0,2
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2010,13,9,0,144,0,0,0,3,82,1,0,2,1,0,155,5,10,0,20,0,180,102,0,82,0,115,27,79
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2011,5,17,0,197,0,0,0,3,151,0,1,0,0,0,177,2,9,0,21,0,227,158,0,95,0,102,44,80
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2012,0,0,0,9,0,0,0,2,8,0,0,0,0,0,6,0,0,0,1,0,4,7,0,2,0,4,1,4
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2013,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,1
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2014,0,0,0,17,0,0,0,0,2,0,0,0,0,0,10,1,1,0,2,0,20,15,0,12,0,10,1,13
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2015,0,0,0,17,0,0,0,2,2,0,0,0,0,0,8,3,0,0,1,0,15,9,0,6,0,5,3,11
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2016,14,0,0,0,1,0,0,5,0,0,0,0,0,0,7,1,1,0,0,0,8,9,0,5,0,6,2,4
32,Argentina,NEA,22,CHACO,133,QUITILIPI,2017,37,0,0,0,0,0,0,7,3,0,0,0,0,0,15,19,6,0,0,0,29,7,0,23,0,12,3,26
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,8,5,0,11,0,5,4,8
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2012,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,5,11,0,5,0,9,5,2
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,0,2,0,3,3,1
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2014,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,7,11,0,5,0,8,9,5
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,6,0,1,0,2,2,2
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2016,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,2017,84,0,3,3,8,0,0,2,0,0,3,3,0,0,24,30,6,4,0,0,27,42,2,27,0,22,20,28
32,Argentina,NEA,22,CHACO,140,SAN FERNANDO,Sin dato,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,1
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,2011,0,0,0,8,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,6,20,0,9,0,14,7,6
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,1,2,2
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,2014,1,0,0,20,0,0,0,2,4,0,0,0,0,0,4,1,1,0,1,0,17,24,0,15,0,10,10,11
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,2015,0,0,0,9,0,0,1,4,0,0,0,0,0,0,3,2,0,0,0,0,19,23,0,16,1,8,12,18
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,2017,97,0,0,0,2,0,0,17,0,0,0,0,0,0,21,13,0,0,0,0,66,84,2,66,0,61,44,43
32,Argentina,NEA,22,CHACO,147,SAN LORENZO,Sin dato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2009,4,0,0,13,0,0,0,0,11,0,0,0,0,0,12,0,1,0,2,0,29,22,0,19,0,19,6,10
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2010,1,1,0,20,0,0,0,0,6,0,0,0,0,0,22,4,6,0,0,0,25,32,0,20,0,11,4,14
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2011,2,0,0,138,1,0,3,1,15,0,0,0,0,0,132,12,27,0,12,0,172,137,0,96,0,128,67,80
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2012,0,0,0,19,0,0,0,0,1,0,0,0,0,0,19,0,3,0,0,0,22,20,0,10,0,19,10,7
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2014,0,0,0,23,0,0,0,0,1,0,0,0,0,0,17,9,3,0,2,0,21,10,0,10,0,15,8,15
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2015,0,0,1,7,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,7,6,0,4,0,7,2,4
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2017,70,0,2,2,12,0,0,18,1,0,5,0,0,1,31,25,5,1,0,0,26,39,0,26,0,8,5,23
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
32,Argentina,NEA,22,CHACO,161,TAPENAGA,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,NEA,22,CHACO,161,TAPENAGA,2017,11,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,3,3,6,5,0,3,2,1
32,Argentina,NEA,22,CHACO,161,TAPENAGA,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2009,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,13,0,7,0,13,4,9
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2010,1,1,0,56,1,0,0,1,22,0,0,0,0,0,28,0,7,0,2,0,46,65,0,57,0,54,21,33
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2011,0,0,0,20,0,0,0,2,5,0,1,0,0,0,18,0,1,0,0,0,20,14,0,15,0,10,4,8
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2012,0,0,0,8,0,0,0,0,2,0,0,0,0,0,7,1,0,0,0,0,10,9,0,7,0,9,2,7
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2013,0,0,0,5,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,3,4,0,3,0,3,0,3
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2014,0,0,0,8,0,0,0,1,1,0,0,0,0,0,8,4,2,0,0,0,11,6,0,8,0,5,3,7
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,2,1,3
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,2017,55,0,0,0,1,0,0,9,1,0,1,0,0,0,24,8,3,0,0,0,44,31,0,38,0,16,14,20
32,Argentina,NEA,22,CHACO,168,25 DE MAYO,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
32,Argentina,NEA,18,CORRIENTES,7,BELLA VISTA,2009,0,0,0,2,7,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,4,6,0,0,0,7,0,3
