cod_pais;nom_pais;Region;cod_provincia;nom_provincia;cod_depto;nom_depto;año_del_dato;Cantidad_de_nafs;nafs_ con red eléctrica;naf_con_acceso_a_caminos_y_rutas_cercanas;naf_con_acceso_a_agua_de_red_pública_ (agua corriente)
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;2015;3;1;0;0
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;2016;2;1;1;0
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;2017;37;21;9;15
32;Argentina;NEA;34;FORMOSA;7;BERMEJO;Sin dato;3;2;1;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2009;1;1;1;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2010;1;0;1;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2011;45;23;38;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2012;5;3;4;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2013;21;16;16;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2014;17;15;13;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2016;4;4;2;3
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;2017;21;9;11;8
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;Sin dato;1;1;0;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2011;7;4;7;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2012;14;3;11;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2013;10;5;9;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2014;9;7;4;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2015;1;1;1;0
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2016;2;1;1;1
32;Argentina;NEA;34;FORMOSA;21;LAISHI;2017;14;12;10;7
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2010;168;68;115;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2012;14;9;10;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2013;1;0;0;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2014;4;4;4;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2015;3;3;3;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2016;8;8;7;0
32;Argentina;NEA;34;FORMOSA;28;MATACOS;2017;12;4;1;2
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2009;139;91;92;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2010;449;267;326;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2011;76;50;54;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2012;22;18;17;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2013;82;47;49;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2014;24;20;17;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2015;6;6;2;0
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2016;18;6;5;2
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;2017;67;35;9;26
32;Argentina;NEA;34;FORMOSA;35;PATIÑO;Sin dato;3;2;2;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2009;156;115;82;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2010;149;77;92;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2011;90;60;53;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2012;5;2;2;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2013;2;1;2;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2014;6;5;5;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2015;11;10;6;0
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;2017;24;24;3;2
32;Argentina;NEA;34;FORMOSA;42;PILAGAS;Sin dato;2;0;1;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2009;166;130;114;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2010;381;216;250;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2011;328;176;222;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2012;77;31;57;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2013;17;13;12;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2014;81;66;48;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2015;9;9;4;0
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2016;6;2;5;2
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;2017;84;84;20;5
32;Argentina;NEA;34;FORMOSA;49;PILCOMAYO;Sin dato;7;5;4;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2009;142;96;88;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2010;338;195;259;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2011;77;38;56;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2012;33;18;22;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2013;103;63;74;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2014;93;69;66;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2015;105;91;81;0
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2016;38;38;15;15
32;Argentina;NEA;34;FORMOSA;56;PIRANE;2017;151;140;33;48
32;Argentina;NEA;34;FORMOSA;56;PIRANE;Sin dato;1;1;1;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2010;31;29;14;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2011;1;1;0;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2013;16;15;10;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2014;91;87;64;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2015;3;3;2;0
32;Argentina;NEA;34;FORMOSA;63;RAMON LISTA;2017;7;5;1;5
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2009;73;34;41;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2010;208;100;142;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2011;62;43;42;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2012;73;49;59;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2013;46;35;38;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2014;14;13;10;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2015;2;1;1;0
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2016;168;136;103;114
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;2017;147;125;62;93
32;Argentina;NOA;38;JUJUY;7;COCHINOCA;Sin dato;20;15;12;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2010;15;7;14;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2011;3;2;2;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2012;9;7;7;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2013;22;16;18;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2014;10;7;8;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2015;1;1;1;0
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2016;63;35;22;19
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;2017;36;29;16;13
32;Argentina;NOA;38;JUJUY;21;DOCTOR MANUEL BELGRANO;Sin dato;7;7;5;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2009;34;22;31;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2010;52;15;37;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2011;41;23;32;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2012;13;7;9;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2013;21;19;17;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2014;4;4;3;0
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2016;17;16;13;13
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;2017;58;55;42;50
32;Argentina;NOA;38;JUJUY;14;EL CARMEN;Sin dato;7;6;1;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2010;51;24;37;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2011;30;12;25;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2012;103;75;78;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2013;27;19;21;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2014;10;9;9;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2015;3;3;2;0
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2016;42;25;24;17
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;2017;29;23;17;20
32;Argentina;NOA;38;JUJUY;28;HUMAHUACA;Sin dato;20;11;8;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2009;18;11;11;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2010;101;48;66;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2011;44;27;30;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2012;21;14;14;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2013;47;24;36;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2014;28;26;20;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2015;2;1;1;0
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2016;16;12;12;12
32;Argentina;NOA;38;JUJUY;35;LEDESMA;2017;63;55;11;46
32;Argentina;NOA;38;JUJUY;35;LEDESMA;Sin dato;2;2;2;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2009;9;1;3;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2010;16;9;14;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2011;2;0;2;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2012;14;7;9;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2013;7;5;6;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2014;13;10;9;0
32;Argentina;NOA;38;JUJUY;42;PALPALA;2016;14;13;11;13
32;Argentina;NOA;38;JUJUY;42;PALPALA;2017;12;12;11;10
32;Argentina;NOA;38;JUJUY;42;PALPALA;Sin dato;1;1;0;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2010;30;25;26;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2011;19;12;15;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2012;4;3;2;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2013;13;13;12;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2014;8;6;5;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2015;30;24;25;0
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2016;26;22;21;7
32;Argentina;NOA;38;JUJUY;49;RINCONADA;2017;84;78;55;34
32;Argentina;NOA;38;JUJUY;49;RINCONADA;Sin dato;15;14;12;0
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;2010;8;6;8;0
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;2012;2;1;2;0
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;2013;6;2;6;0
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;2016;19;7;7;5
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;2017;8;6;5;1
32;Argentina;NOA;38;JUJUY;56;SAN ANTONIO;Sin dato;1;1;1;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2010;1;0;0;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2012;4;4;4;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2013;16;15;10;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2014;1;1;0;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2015;21;6;14;0
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2016;14;13;12;13
32;Argentina;NOA;38;JUJUY;63;SAN PEDRO;2017;13;12;9;12
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2009;10;5;7;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2010;33;18;19;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2011;32;16;28;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2012;10;3;8;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2013;14;12;11;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2014;41;38;33;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2015;4;4;4;0
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2016;18;16;8;13
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;2017;31;27;19;26
32;Argentina;NOA;38;JUJUY;70;SANTA BARBARA;Sin dato;1;1;1;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2010;15;3;7;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2011;35;5;31;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2012;44;30;36;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2013;78;60;62;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2014;16;12;11;0
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2016;24;14;9;4
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;2017;10;7;6;4
32;Argentina;NOA;38;JUJUY;77;SANTA CATALINA;Sin dato;7;6;7;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2009;1;1;1;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2010;75;33;37;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2011;28;23;20;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2012;1;1;1;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2013;7;6;6;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2014;43;28;35;0
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2016;35;22;25;23
32;Argentina;NOA;38;JUJUY;84;SUSQUES;2017;21;10;10;4
32;Argentina;NOA;38;JUJUY;94;TILCARA;2009;3;3;3;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2010;79;51;55;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2011;30;16;19;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2012;25;14;16;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2013;15;8;12;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2014;16;14;12;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2015;1;1;1;0
32;Argentina;NOA;38;JUJUY;94;TILCARA;2016;11;11;9;9
32;Argentina;NOA;38;JUJUY;94;TILCARA;2017;23;22;17;20
32;Argentina;NOA;38;JUJUY;94;TILCARA;Sin dato;6;4;4;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2010;28;11;17;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2011;11;8;6;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2012;92;64;70;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2013;72;45;52;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2014;22;17;17;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2015;2;1;2;0
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2016;5;2;2;3
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;2017;8;5;2;6
32;Argentina;NOA;38;JUJUY;98;TUMBAYA;Sin dato;9;7;7;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2009;34;21;21;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2010;80;50;54;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2011;69;26;63;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2012;9;9;5;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2013;11;6;10;0
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2016;60;56;35;49
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;2017;40;36;7;34
32;Argentina;NOA;38;JUJUY;105;VALLE GRANDE;Sin dato;2;2;2;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2009;40;33;26;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2010;171;90;112;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2011;155;85;84;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2012;40;25;29;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2013;58;46;41;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2014;11;8;9;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2015;7;5;5;0
32;Argentina;NOA;38;JUJUY;112;YAVI;2016;37;33;27;14
32;Argentina;NOA;38;JUJUY;112;YAVI;2017;44;32;12;18
32;Argentina;NOA;38;JUJUY;112;YAVI;Sin dato;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;2010;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;2011;8;7;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;2013;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;2016;8;8;8;7
32;Argentina;PATAGONIA;42;LA PAMPA;7;ATREUCO;2017;5;5;5;2
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2009;5;3;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2010;8;2;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2011;3;1;2;0
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2012;2;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2016;1;1;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;14;CALEU CALEU;2017;5;5;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2009;6;4;3;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2010;46;17;23;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2011;20;11;17;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2012;5;5;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2013;10;5;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2016;10;10;6;4
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;2017;30;30;24;16
32;Argentina;PATAGONIA;42;LA PAMPA;21;CAPITAL;Sin dato;1;1;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;28;CATRILO;2011;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;28;CATRILO;2012;1;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;28;CATRILO;2016;12;10;12;3
32;Argentina;PATAGONIA;42;LA PAMPA;28;CATRILO;2017;18;18;15;2
32;Argentina;PATAGONIA;42;LA PAMPA;49;CHALILEO;2009;2;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;49;CHALILEO;2010;41;20;33;0
32;Argentina;PATAGONIA;42;LA PAMPA;49;CHALILEO;2011;55;26;47;0
32;Argentina;PATAGONIA;42;LA PAMPA;49;CHALILEO;2012;23;18;23;0
32;Argentina;PATAGONIA;42;LA PAMPA;49;CHALILEO;2017;18;17;9;2
32;Argentina;PATAGONIA;42;LA PAMPA;56;CHAPALEUFU;2017;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2009;3;3;3;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2010;35;14;30;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2011;26;21;24;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2012;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2016;8;8;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;63;CHICAL CO;2017;13;13;3;1
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2009;7;4;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2010;33;15;25;0
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2011;22;12;14;0
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2012;9;6;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2013;6;5;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2016;23;21;16;4
32;Argentina;PATAGONIA;42;LA PAMPA;35;CONHELO;2017;67;67;32;20
32;Argentina;PATAGONIA;42;LA PAMPA;42;CURACO;2010;2;0;2;0
32;Argentina;PATAGONIA;42;LA PAMPA;42;CURACO;2011;28;10;16;0
32;Argentina;PATAGONIA;42;LA PAMPA;42;CURACO;2012;2;0;2;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2009;33;17;27;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2010;99;38;60;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2011;16;8;13;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2012;4;3;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2013;1;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2016;3;3;2;3
32;Argentina;PATAGONIA;42;LA PAMPA;70;GUATRACHE;2017;37;33;32;4
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2009;24;11;19;0
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2010;20;9;16;0
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2011;23;15;16;0
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2012;8;6;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2013;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;77;HUCAL;2017;22;21;17;1
32;Argentina;PATAGONIA;42;LA PAMPA;84;LIHUEL CALEL;2010;5;2;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;84;LIHUEL CALEL;2011;1;0;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;84;LIHUEL CALEL;2012;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;84;LIHUEL CALEL;2013;11;9;11;0
32;Argentina;PATAGONIA;42;LA PAMPA;84;LIHUEL CALEL;2017;2;2;1;1
32;Argentina;PATAGONIA;42;LA PAMPA;91;LIMAY MAHUIDA;2010;4;3;2;0
32;Argentina;PATAGONIA;42;LA PAMPA;91;LIMAY MAHUIDA;2011;19;15;14;0
32;Argentina;PATAGONIA;42;LA PAMPA;91;LIMAY MAHUIDA;2017;5;5;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;2009;14;5;12;0
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;2010;19;6;10;0
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;2011;7;7;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;2016;8;8;8;0
32;Argentina;PATAGONIA;42;LA PAMPA;98;LOVENTUE;2017;29;29;20;3
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;2010;1;0;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;2011;19;16;13;0
32;Argentina;PATAGONIA;42;LA PAMPA;105;MARACO;2017;14;14;13;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2009;53;35;26;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2010;68;51;44;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2011;33;24;18;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2012;9;6;5;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2013;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2016;5;5;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;2017;46;41;23;20
32;Argentina;PATAGONIA;42;LA PAMPA;112;PUELEN;Sin dato;1;1;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2009;1;1;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2010;10;4;7;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2011;13;9;9;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2012;4;2;2;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2013;2;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2016;9;9;9;2
32;Argentina;PATAGONIA;42;LA PAMPA;119;QUEMU QUEMU;2017;12;12;12;2
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2010;15;11;11;0
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2012;22;18;21;0
32;Argentina;PATAGONIA;42;LA PAMPA;126;RANCUL;2017;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2010;13;2;3;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2011;4;2;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2013;7;5;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;140;TOAY;2017;10;9;7;2
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2010;2;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2011;6;5;6;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2012;3;1;0;0
32;Argentina;PATAGONIA;42;LA PAMPA;147;TRENEL;2017;19;19;5;1
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2010;1;0;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2011;53;37;39;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2012;4;4;4;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2016;1;1;1;0
32;Argentina;PATAGONIA;42;LA PAMPA;154;UTRACAN;2017;42;41;32;4
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2012;26;16;26;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2013;120;90;92;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2014;1;1;1;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2015;5;4;5;0
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2016;5;5;4;5
32;Argentina;CUYO;46;LA RIOJA;7;ARAUCO;2017;6;4;6;4
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2009;9;8;9;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2010;81;28;55;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2011;46;31;37;0
32;Argentina;CUYO;46;LA RIOJA;14;CAPITAL;2012;27;19;22;0
