cod_pais,nom_pais,Region,Provincia,Cod prov,Departamento,Cod dpto,Año del dato,Tenencia de la tierra,Cantidad de NAFs
32,Argentina,NEA,CHACO,22,MAIPU,91,2010,Otra condición,19
32,Argentina,NEA,CHACO,22,MAIPU,91,2010,Posesión,13
32,Argentina,NEA,CHACO,22,MAIPU,91,2010,Propietario,57
32,Argentina,NEA,CHACO,22,MAIPU,91,2010,Tenedor,13
32,Argentina,NEA,CHACO,22,MAIPU,91,2011,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,MAIPU,91,2011,Otra condición,13
32,Argentina,NEA,CHACO,22,MAIPU,91,2011,Posesión,6
32,Argentina,NEA,CHACO,22,MAIPU,91,2011,Propietario,16
32,Argentina,NEA,CHACO,22,MAIPU,91,2011,Tenedor,6
32,Argentina,NEA,CHACO,22,MAIPU,91,2012,Otra condición,5
32,Argentina,NEA,CHACO,22,MAIPU,91,2012,Posesión,1
32,Argentina,NEA,CHACO,22,MAIPU,91,2012,Propietario,3
32,Argentina,NEA,CHACO,22,MAIPU,91,2012,Tenedor,1
32,Argentina,NEA,CHACO,22,MAIPU,91,2013,Otra condición,3
32,Argentina,NEA,CHACO,22,MAIPU,91,2013,Posesión,2
32,Argentina,NEA,CHACO,22,MAIPU,91,2013,Propietario,12
32,Argentina,NEA,CHACO,22,MAIPU,91,2013,Tenedor,3
32,Argentina,NEA,CHACO,22,MAIPU,91,2014,Otra condición,7
32,Argentina,NEA,CHACO,22,MAIPU,91,2014,Posesión,2
32,Argentina,NEA,CHACO,22,MAIPU,91,2014,Propietario,13
32,Argentina,NEA,CHACO,22,MAIPU,91,2014,Tenedor,6
32,Argentina,NEA,CHACO,22,MAIPU,91,2015,Posesión,2
32,Argentina,NEA,CHACO,22,MAIPU,91,2015,Propietario,21
32,Argentina,NEA,CHACO,22,MAIPU,91,2015,Tenedor,2
32,Argentina,NEA,CHACO,22,MAIPU,91,2016,Propietario,1
32,Argentina,NEA,CHACO,22,MAIPU,91,2016,Tenedor,1
32,Argentina,NEA,CHACO,22,MAIPU,91,2017,Propietario,1
32,Argentina,NEA,CHACO,22,MAIPU,91,Sin dato,Tenedor,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2010,Otra condición,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2010,Tenedor,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2011,Otra condición,3
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2011,Posesión,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2011,Propietario,2
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2011,Tenedor,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2012,Posesión,2
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2012,Propietario,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2013,Otra condición,6
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2013,Posesión,15
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2013,Propietario,47
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2013,Tenedor,6
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2014,Integrante,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2014,No declara tierra con límite,5
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2014,Otra condición,2
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2014,Propietario,5
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2015,Integrante,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2015,Otra condición,7
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2015,Posesión,4
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2015,Propietario,16
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2015,Tenedor,5
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2016,No declara tierra con límite,12
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2017,Integrante,1
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2017,No declara tierra con límite,28
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2017,Posesión,15
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2017,Propietario,14
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,2017,Tenedor,5
32,Argentina,NEA,CHACO,22,MAYOR LUIS J. FONTANA,98,Sin dato,Propietario,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2011,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2011,Otra condición,1
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2011,Propietario,6
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2011,Tenedor,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2012,Posesión,1
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2012,Propietario,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2013,Posesión,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2013,Propietario,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2013,Tenedor,1
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2014,No declara tierra con límite,3
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2014,Posesión,2
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2014,Propietario,7
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2014,Tenedor,3
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2015,Otra condición,4
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2015,Propietario,6
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2015,Tenedor,1
32,Argentina,NEA,CHACO,22,O' HIGGINS,112,2017,No declara tierra con límite,6
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,Integrante,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,No declara tierra con límite,2
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,Otra condición,9
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,Posesión,22
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,Propietario,41
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2010,Tenedor,30
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2011,Posesión,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2011,Propietario,6
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2011,Tenedor,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Integrante,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Otra condición,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Posesión,7
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Propietario,35
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2012,Tenedor,16
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2014,Posesión,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2015,Otra condición,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2015,Posesión,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2015,Propietario,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2016,Propietario,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2017,No declara tierra con límite,10
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2017,Posesión,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2017,Propietario,4
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,2017,Tenedor,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,Sin dato,Otra condición,1
32,Argentina,NEA,CHACO,22,PRESIDENTE DE LA PLAZA,119,Sin dato,Propietario,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2009,Integrante,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2009,Otra condición,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2009,Posesión,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2009,Propietario,12
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2009,Tenedor,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Declara pero aún no se determinó la condición,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Integrante,4
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Otra condición,14
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Posesión,39
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Propietario,162
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2010,Tenedor,20
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2011,Integrante,4
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2011,Otra condición,18
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2011,Posesión,47
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2011,Propietario,180
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2011,Tenedor,63
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2012,Otra condición,5
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2012,Posesión,5
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2012,Propietario,11
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2012,Tenedor,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2013,Otra condición,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2013,Propietario,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2014,No declara tierra con límite,7
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2014,Otra condición,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2014,Posesión,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2014,Propietario,11
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2014,Tenedor,3
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2015,Otra condición,2
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2015,Posesión,3
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2015,Propietario,14
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2015,Tenedor,3
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2016,No declara tierra con límite,5
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2016,Posesión,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2016,Propietario,5
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2017,Integrante,3
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2017,No declara tierra con límite,29
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2017,Posesión,1
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2017,Propietario,4
32,Argentina,NEA,CHACO,22,QUITILIPI,133,2017,Tenedor,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2010,Propietario,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2011,Otra condición,4
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2011,Propietario,3
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2011,Tenedor,8
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2012,Otra condición,4
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2012,Posesión,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2012,Propietario,2
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2012,Tenedor,5
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2013,Otra condición,2
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2013,Propietario,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2013,Tenedor,3
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2014,No declara tierra con límite,13
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2014,Otra condición,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2014,Propietario,3
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2014,Tenedor,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2015,No declara tierra con límite,4
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2015,Otra condición,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2015,Posesión,2
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2015,Propietario,3
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2015,Tenedor,2
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2016,No declara tierra con límite,14
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2016,Propietario,2
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2017,No declara tierra con límite,38
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2017,Posesión,14
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2017,Propietario,9
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,2017,Tenedor,15
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,Sin dato,No declara tierra con límite,12
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,Sin dato,Posesión,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,Sin dato,Propietario,1
32,Argentina,NEA,CHACO,22,SAN FERNANDO,140,Sin dato,Tenedor,4
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2011,Otra condición,6
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2011,Posesión,4
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2011,Propietario,9
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2011,Tenedor,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2013,Propietario,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2014,Otra condición,3
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2014,Posesión,1
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2014,Propietario,24
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2014,Tenedor,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2015,Integrante,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2015,Otra condición,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2015,Posesión,2
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2015,Propietario,24
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2015,Tenedor,5
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2017,No declara tierra con límite,51
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2017,Posesión,16
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2017,Propietario,17
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,2017,Tenedor,6
32,Argentina,NEA,CHACO,22,SAN LORENZO,147,Sin dato,Posesión,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,Otra condición,11
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,Posesión,7
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,Propietario,14
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2009,Tenedor,2
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,Integrante,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,Otra condición,5
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,Posesión,5
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,Propietario,26
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2010,Tenedor,6
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Integrante,5
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Otra condición,75
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Posesión,13
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Propietario,116
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2011,Tenedor,20
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2012,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2012,Otra condición,18
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2012,Propietario,15
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2012,Tenedor,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2013,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2014,No declara tierra con límite,2
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2014,Otra condición,4
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2014,Posesión,8
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2014,Propietario,11
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2014,Tenedor,4
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2015,Integrante,3
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2015,Posesión,2
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2015,Propietario,3
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2017,No declara tierra con límite,30
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2017,Posesión,20
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2017,Propietario,10
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,2017,Tenedor,4
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,Sin dato,Otra condición,1
32,Argentina,NEA,CHACO,22,SARGENTO CABRAL,154,Sin dato,Propietario,1
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2016,No declara tierra con límite,1
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2016,Propietario,1
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2016,Tenedor,2
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2017,Posesión,2
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2017,Propietario,5
32,Argentina,NEA,CHACO,22,TAPENAGA,161,2017,Tenedor,3
32,Argentina,NEA,CHACO,22,TAPENAGA,161,Sin dato,Tenedor,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2009,Integrante,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2009,Posesión,3
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2009,Propietario,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2009,Tenedor,3
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,Integrante,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,No declara tierra con límite,3
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,Otra condición,11
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,Posesión,70
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,Propietario,31
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2010,Tenedor,17
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Integrante,11
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,No declara tierra con límite,8
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Otra condición,7
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Posesión,35
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Propietario,36
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2011,Tenedor,10
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Declara pero aún no se determinó la condición,5
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Integrante,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,No declara tierra con límite,6
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Otra condición,10
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Posesión,51
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Propietario,10
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2012,Tenedor,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2013,Posesión,3
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2013,Tenedor,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2014,No declara tierra con límite,4
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2014,Otra condición,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2014,Posesión,16
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2014,Propietario,4
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2014,Tenedor,5
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2015,Integrante,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2015,Otra condición,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2015,Posesión,13
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2015,Propietario,10
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2015,Tenedor,7
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2016,Otra condición,9
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2016,Tenedor,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2017,No declara tierra con límite,6
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2017,Posesión,5
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,2017,Propietario,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,Sin dato,No declara tierra con límite,6
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,Sin dato,Posesión,1
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,Sin dato,Propietario,2
32,Argentina,NEA,CORRIENTES,18,BELLA VISTA,7,Sin dato,Tenedor,1
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2010,No declara tierra con límite,1
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2010,Propietario,9
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2011,No declara tierra con límite,2
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2011,Propietario,23
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2012,No declara tierra con límite,9
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2012,Otra condición,1
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2012,Posesión,5
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2012,Propietario,3
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2012,Tenedor,3
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2013,No declara tierra con límite,6
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2013,Otra condición,4
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2013,Posesión,1
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2013,Propietario,2
32,Argentina,NEA,CORRIENTES,18,BERON DE ASTRADA,14,2013,Tenedor,4
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2009,Posesión,1
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2009,Propietario,2
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2009,Tenedor,4
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2010,No declara tierra con límite,104
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2010,Otra condición,3
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2010,Posesión,7
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2010,Propietario,24
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2010,Tenedor,26
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,Declara pero aún no se determinó la condición,1
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,Integrante,1
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,No declara tierra con límite,39
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,Posesión,14
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,Propietario,14
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2011,Tenedor,28
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2012,No declara tierra con límite,14
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2012,Otra condición,14
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2012,Posesión,13
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2012,Propietario,14
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2012,Tenedor,16
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2013,No declara tierra con límite,83
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2013,Otra condición,28
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2013,Posesión,11
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2013,Propietario,11
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2013,Tenedor,26
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2014,No declara tierra con límite,69
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2014,Otra condición,7
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2014,Posesión,10
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2014,Propietario,12
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2014,Tenedor,36
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2015,No declara tierra con límite,6
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2015,Otra condición,13
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2015,Posesión,7
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2015,Propietario,10
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2015,Tenedor,12
32,Argentina,NEA,CORRIENTES,18,CAPITAL,21,2016,No declara tierra con límite,1
